,0
feature14019,47.0
feature14020,5.0
feature14021,12.0
feature14022,5.0
feature14023,8.0
feature14024,2.0
feature14025,318.0
feature14026,18.0
feature14027,52.0
feature14028,7.0
feature14029,7.0
feature14030,5.0
feature14031,69.0
feature14032,3.0
feature14033,2.0
feature14034,3.0
feature14035,2.0
feature14036,4.0
feature14037,103.0
feature14038,8.0
feature14039,5.0
feature14040,2.0
feature14041,5.0
feature14042,5.0
feature14043,5.0
feature14044,7.0
feature14045,2.0
feature14046,314.0
feature14047,2.0
feature14048,16.0
feature14049,3.0
feature14050,9.0
feature14051,126.0
feature14052,75.0
feature14053,53.0
feature14054,20.0
feature14055,4.0
feature14056,16.0
feature14057,5.0
feature14058,12.0
feature14059,6.0
feature14060,6.0
feature14061,11.0
feature14062,26.0
feature14063,12.0
feature14064,89.0
feature14065,3.0
feature14066,38.0
feature14067,26.0
feature14068,2.0
feature14069,32.0
feature14070,8.0
feature14071,27.0
feature14072,2.0
feature14073,54.0
feature14074,9.0
feature14075,2.0
feature14076,17.0
feature14077,2.0
feature14078,23.0
feature14079,25.0
feature14080,3.0
feature14081,3.0
feature14082,2.0
feature14083,6.0
feature14084,2.0
feature14085,51.0
feature14086,10.0
feature14087,3.0
feature14088,17.0
feature14089,16.0
feature14090,14.0
feature14091,51.0
feature14092,316.0
feature14093,6.0
feature14094,6.0
feature14095,8.0
feature14096,12.0
feature14097,41.0
feature14098,105.0
feature14099,5.0
feature14100,5.0
feature14101,16.0
feature14102,4.0
feature14103,12.0
feature14104,19.0
feature14105,17.0
feature14106,2.0
feature14107,3.0
feature14108,27.0
feature14109,11.0
feature14110,7.0
feature14111,20.0
feature14112,6.0
feature14113,3.0
feature14114,55.0
feature14115,2.0
feature14116,3.0
feature14117,26.0
feature14118,2.0
feature14119,4.0
feature14120,6.0
feature14121,3.0
feature14122,130.0
feature14123,4.0
feature14124,17.0
feature14125,6.0
feature14126,2.0
feature14127,8.0
feature14128,2.0
feature14129,10.0
feature14130,31.0
feature14131,3.0
feature14132,2.0
feature14133,2.0
feature14134,4.0
feature14135,45.0
feature14136,12.0
feature14137,12.0
feature14138,14.0
feature14139,5.0
feature14140,13.0
feature14141,69.0
feature14142,2.0
feature14143,42.0
feature14144,3.0
feature14145,4.0
feature14146,23.0
feature14147,5.0
feature14148,823.0
feature14149,3.0
feature14150,9.0
feature14151,2.0
feature14152,5.0
feature14153,21.0
feature14154,5.0
feature14155,6.0
feature14156,29.0
feature14157,3.0
feature14158,11.0
feature14159,3.0
feature14160,17.0
feature14161,5.0
feature14162,3.0
feature14163,29.0
feature14164,3.0
feature14165,156.0
feature14166,4.0
feature14167,6.0
feature14168,13.0
feature14169,53.0
feature14170,4.0
feature14171,2.0
feature14172,2.0
feature14173,3.0
feature14174,2.0
feature14175,29.0
feature14176,4.0
feature14177,7.0
feature14178,83.0
feature14179,3.0
feature14180,34.0
feature14181,8.0
feature14182,6.0
feature14183,18.0
feature14184,5.0
feature14185,7.0
feature14186,39.0
feature14187,3.0
feature14188,5.0
feature14189,2.0
feature14190,11.0
feature14191,14.0
feature14192,4.0
feature14193,12.0
feature14194,127.0
feature14195,8.0
feature14196,100.0
feature14197,34.0
feature14198,3.0
feature14199,8.0
feature14200,23.0
feature14201,3.0
feature14202,8.0
feature14203,11.0
feature14204,3.0
feature14205,11.0
feature14206,21.0
feature14207,14.0
feature14208,19.0
feature14209,3.0
feature14210,8.0
feature14211,33.0
feature14212,26.0
feature14213,93.0
feature14214,38.0
feature14215,6.0
feature14216,4.0
feature14217,298.0
feature14218,2.0
feature14219,3.0
feature14220,10.0
feature14221,6.0
feature14222,2.0
feature14223,3.0
feature14224,12.0
feature14225,113.0
feature14226,9.0
feature14227,832.0
feature14228,8.0
feature14229,4.0
feature14230,142.0
feature14231,14.0
feature14232,28862.0
feature14233,2.0
feature14234,9.0
feature14235,31.0
feature14236,3.0
feature14237,20.0
feature14238,7.0
feature14239,2.0
feature14240,7.0
feature14241,6.0
feature14242,11.0
feature14243,28.0
feature14244,3.0
feature14245,8.0
feature14246,39.0
feature14247,42.0
feature14248,4.0
feature14249,3.0
feature14250,8.0
feature14251,2.0
feature14252,15.0
feature14253,29.0
feature14254,16.0
feature14255,6.0
feature14256,2.0
feature14257,234.0
feature14258,7.0
feature14259,14.0
feature14260,3.0
feature14261,4.0
feature14262,14.0
feature14263,3.0
feature14264,28.0
feature14265,2584.0
feature14266,14.0
feature14267,8.0
feature14268,12.0
feature14269,16.0
feature14270,49.0
feature14271,2.0
feature14272,3.0
feature14273,6.0
feature14274,227.0
feature14275,2.0
feature14276,2.0
feature14277,25.0
feature14278,24.0
feature14279,121.0
feature14280,2.0
feature14281,38.0
feature14282,10.0
feature14283,18.0
feature14284,2.0
feature14285,4.0
feature14286,9.0
feature14287,4.0
feature14288,206.0
feature14289,38.0
feature14290,3.0
feature14291,16.0
feature14292,17.0
feature14293,21.0
feature14294,1313.0
feature14295,23.0
feature14296,8.0
feature14297,82.0
feature14298,2.0
feature14299,2.0
feature14300,56.0
feature14301,9.0
feature14302,4.0
feature14303,6.0
feature14304,4.0
feature14305,2.0
feature14306,4.0
feature14307,16.0
feature14308,7.0
feature14309,4.0
feature14310,13.0
feature14311,8.0
feature14312,2.0
feature14313,372.0
feature14314,2.0
feature14315,2.0
feature14316,105.0
feature14317,37.0
feature14318,10.0
feature14319,28.0
feature14320,88.0
feature14321,41.0
feature14322,188.0
feature14323,3.0
feature14324,2612.0
feature14325,4.0
feature14326,34.0
feature14327,4.0
feature14328,8.0
feature14329,5.0
feature14330,5.0
feature14331,36.0
feature14332,3.0
feature14333,2.0
feature14334,6.0
feature14335,20.0
feature14336,2.0
feature14337,38.0
feature14338,2.0
feature14339,2.0
feature14340,149.0
feature14341,13.0
feature14342,82.0
feature14343,13.0
feature14344,42.0
feature14345,15.0
feature14346,3.0
feature14347,6.0
feature14348,5.0
feature14349,2.0
feature14350,10.0
feature14351,9.0
feature14352,12.0
feature14353,4.0
feature14354,3.0
feature14355,2.0
feature14356,2.0
feature14357,3.0
feature14358,4.0
feature14359,4.0
feature14360,7.0
feature14361,3.0
feature14362,2.0
feature14363,53.0
feature14364,2.0
feature14365,3.0
feature14366,3.0
feature14367,3.0
feature14368,66.0
feature14369,3.0
feature14370,8.0
feature14371,2.0
feature14372,6.0
feature14373,11.0
feature14374,4.0
feature14375,6.0
feature14376,2.0
feature14377,10.0
feature14378,12.0
feature14379,13.0
feature14380,5.0
feature14381,69.0
feature14382,18.0
feature14383,30.0
feature14384,17.0
feature14385,3.0
feature14386,11.0
feature14387,8.0
feature14388,33.0
feature14389,3.0
feature14390,137.0
feature14391,16.0
feature14392,4.0
feature14393,25.0
feature14394,2.0
feature14395,11.0
feature14396,4.0
feature14397,10.0
feature14398,4.0
feature14399,2.0
feature14400,13.0
feature14401,8.0
feature14402,38.0
feature14403,4.0
feature14404,4.0
feature14405,6.0
feature14406,6.0
feature14407,4.0
feature14408,229.0
feature14409,68.0
feature14410,21.0
feature14411,6.0
feature14412,10.0
feature14413,14.0
feature14414,78.0
feature14415,5.0
feature14416,45.0
feature14417,6.0
feature14418,7.0
feature14419,16.0
feature14420,26.0
feature14421,4.0
feature14422,7.0
feature14423,5.0
feature14424,12.0
feature14425,156.0
feature14426,26.0
feature14427,6.0
feature14428,2.0
feature14429,27.0
feature14430,4.0
feature14431,56.0
feature14432,4.0
feature14433,153.0
feature14434,43.0
feature14435,4.0
feature14436,19.0
feature14437,6.0
feature14438,75.0
feature14439,40.0
feature14440,24.0
feature14441,4.0
feature14442,4.0
feature14443,3.0
feature14444,20.0
feature14445,17.0
feature14446,7.0
feature14447,5.0
feature14448,24.0
feature14449,11.0
feature14450,4.0
feature14451,21.0
feature14452,63.0
feature14453,7.0
feature14454,5.0
feature14455,10.0
feature14456,5.0
feature14457,12.0
feature14458,10.0
feature14459,6.0
feature14460,96.0
feature14461,69.0
feature14462,4.0
feature14463,5.0
feature14464,5.0
feature14465,15.0
feature14466,12.0
feature14467,3.0
feature14468,143.0
feature14469,8.0
feature14470,3.0
feature14471,6.0
feature14472,3.0
feature14473,122.0
feature14474,3.0
feature14475,7.0
feature14476,44.0
feature14477,16.0
feature14478,3.0
feature14479,6.0
feature14480,2.0
feature14481,3.0
feature14482,3.0
feature14483,51.0
feature14484,91.0
feature14485,2.0
feature14486,12.0
feature14487,2.0
feature14488,3.0
feature14489,10.0
feature14490,30.0
feature14491,2.0
feature14492,2.0
feature14493,10.0
feature14494,2.0
feature14495,3.0
feature14496,46.0
feature14497,13.0
feature14498,190.0
feature14499,3.0
feature14500,87.0
feature14501,13.0
feature14502,7.0
feature14503,21.0
feature14504,36.0
feature14505,5.0
feature14506,16.0
feature14507,26.0
feature14508,32.0
feature14509,58.0
feature14510,3.0
feature14511,8.0
feature14512,4.0
feature14513,5.0
feature14514,8.0
feature14515,115.0
feature14516,6.0
feature14517,3.0
feature14518,19.0
feature14519,5.0
feature14520,6.0
feature14521,16.0
feature14522,4.0
feature14523,8.0
feature14524,3.0
feature14525,5.0
feature14526,6.0
feature14527,3.0
feature14528,3.0
feature14529,2.0
feature14530,74.0
feature14531,7.0
feature14532,88.0
feature14533,18.0
feature14534,2.0
feature14535,3.0
feature14536,2.0
feature14537,2.0
feature14538,4.0
feature14539,45.0
feature14540,2.0
feature14541,8.0
feature14542,18629.0
feature14543,2.0
feature14544,2.0
feature14545,4.0
feature14546,10.0
feature14547,21.0
feature14548,2.0
feature14549,7.0
feature14550,20.0
feature14551,10.0
feature14552,31.0
feature14553,7.0
feature14554,3.0
feature14555,34.0
feature14556,3.0
feature14557,18.0
feature14558,2.0
feature14559,4.0
feature14560,4.0
feature14561,4.0
feature14562,7.0
feature14563,12.0
feature14564,11.0
feature14565,4.0
feature14566,3.0
feature14567,4.0
feature14568,79.0
feature14569,9.0
feature14570,72.0
feature14571,87.0
feature14572,73.0
feature14573,8.0
feature14574,2.0
feature14575,8.0
feature14576,9.0
feature14577,29.0
feature14578,5.0
feature14579,2.0
feature14580,2.0
feature14581,118.0
feature14582,9.0
feature14583,3315.0
feature14584,51.0
feature14585,2.0
feature14586,5.0
feature14587,2.0
feature14588,3.0
feature14589,38.0
feature14590,120.0
feature14591,6.0
feature14592,50.0
feature14593,2.0
feature14594,2.0
feature14595,7.0
feature14596,17.0
feature14597,43.0
feature14598,17.0
feature14599,2.0
feature14600,22.0
feature14601,6.0
feature14602,3.0
feature14603,2.0
feature14604,4.0
feature14605,134.0
feature14606,164.0
feature14607,2.0
feature14608,6.0
feature14609,2.0
feature14610,30.0
feature14611,2.0
feature14612,4.0
feature14613,8.0
feature14614,8.0
feature14615,57.0
feature14616,8.0
feature14617,4.0
feature14618,51.0
feature14619,2.0
feature14620,2.0
feature14621,20.0
feature14622,4.0
feature14623,16.0
feature14624,94.0
feature14625,18.0
feature14626,54.0
feature14627,15.0
feature14628,6.0
feature14629,3.0
feature14630,33.0
feature14631,3.0
feature14632,852.0
feature14633,2.0
feature14634,62.0
feature14635,6.0
feature14636,49.0
feature14637,2.0
feature14638,2.0
feature14639,23.0
feature14640,24.0
feature14641,3.0
feature14642,13.0
feature14643,2.0
feature14644,15.0
feature14645,4.0
feature14646,33.0
feature14647,3.0
feature14648,118.0
feature14649,2.0
feature14650,6.0
feature14651,6.0
feature14652,3.0
feature14653,10.0
feature14654,3.0
feature14655,363.0
feature14656,753.0
feature14657,4.0
feature14658,4.0
feature14659,5.0
feature14660,15.0
feature14661,6.0
feature14662,2.0
feature14663,24.0
feature14664,14.0
feature14665,17.0
feature14666,21.0
feature14667,74.0
feature14668,10.0
feature14669,133.0
feature14670,2.0
feature14671,2.0
feature14672,2.0
feature14673,5.0
feature14674,17.0
feature14675,8.0
feature14676,6.0
feature14677,19.0
feature14678,10.0
feature14679,88.0
feature14680,10.0
feature14681,3.0
feature14682,254.0
feature14683,6.0
feature14684,6.0
feature14685,150.0
feature14686,2.0
feature14687,9.0
feature14688,4.0
feature14689,3.0
feature14690,8.0
feature14691,3.0
feature14692,22.0
feature14693,4.0
feature14694,2.0
feature14695,14.0
feature14696,6.0
feature14697,3.0
feature14698,17.0
feature14699,151.0
feature14700,8.0
feature14701,6.0
feature14702,6.0
feature14703,16.0
feature14704,10.0
feature14705,4.0
feature14706,16.0
feature14707,15.0
feature14708,6.0
feature14709,2.0
feature14710,10.0
feature14711,4.0
feature14712,92.0
feature14713,44.0
feature14714,3.0
feature14715,2.0
feature14716,3.0
feature14717,4.0
feature14718,6.0
feature14719,3.0
feature14720,3.0
feature14721,3.0
feature14722,4.0
feature14723,42.0
feature14724,13.0
feature14725,2.0
feature14726,5.0
feature14727,7.0
feature14728,3.0
feature14729,9.0
feature14730,14.0
feature14731,18.0
feature14732,7.0
feature14733,24.0
feature14734,3.0
feature14735,2.0
feature14736,50.0
feature14737,4.0
feature14738,3.0
feature14739,29.0
feature14740,3.0
feature14741,85.0
feature14742,5.0
feature14743,14.0
feature14744,3.0
feature14745,14.0
feature14746,3.0
feature14747,17.0
feature14748,2.0
feature14749,46.0
feature14750,3.0
feature14751,22.0
feature14752,3.0
feature14753,3.0
feature14754,36.0
feature14755,59.0
feature14756,5.0
feature14757,3.0
feature14758,6.0
feature14759,37.0
feature14760,3.0
feature14761,4.0
feature14762,3.0
feature14763,5.0
feature14764,6.0
feature14765,4.0
feature14766,2.0
feature14767,10.0
feature14768,113.0
feature14769,2.0
feature14770,5.0
feature14771,7.0
feature14772,17.0
feature14773,35.0
feature14774,6.0
feature14775,61.0
feature14776,420.0
feature14777,16.0
feature14778,9.0
feature14779,2.0
feature14780,4.0
feature14781,7.0
feature14782,6.0
feature14783,4.0
feature14784,2.0
feature14785,205.0
feature14786,5.0
feature14787,8.0
feature14788,3.0
feature14789,5.0
feature14790,9.0
feature14791,3.0
feature14792,128.0
feature14793,18.0
feature14794,3.0
feature14795,12.0
feature14796,3.0
feature14797,4.0
feature14798,2.0
feature14799,14.0
feature14800,104.0
feature14801,77.0
feature14802,33.0
feature14803,14.0
feature14804,3.0
feature14805,8.0
feature14806,8.0
feature14807,6.0
feature14808,2.0
feature14809,31.0
feature14810,12.0
feature14811,9.0
feature14812,4.0
feature14813,5.0
feature14814,37.0
feature14815,4.0
feature14816,6.0
feature14817,6.0
feature14818,4.0
feature14819,2.0
feature14820,2.0
feature14821,129.0
feature14822,75.0
feature14823,12.0
feature14824,8.0
feature14825,16.0
feature14826,2.0
feature14827,36.0
feature14828,10.0
feature14829,10.0
feature14830,2.0
feature14831,12.0
feature14832,20.0
feature14833,8.0
feature14834,38.0
feature14835,8.0
feature14836,10.0
feature14837,62.0
feature14838,3.0
feature14839,7.0
feature14840,18.0
feature14841,4.0
feature14842,8.0
feature14843,10.0
feature14844,34.0
feature14845,297.0
feature14846,12.0
feature14847,8.0
feature14848,7.0
feature14849,3.0
feature14850,3.0
feature14851,42.0
feature14852,37.0
feature14853,4.0
feature14854,13.0
feature14855,4.0
feature14856,2.0
feature14857,2.0
feature14858,6.0
feature14859,3.0
feature14860,4.0
feature14861,7.0
feature14862,3.0
feature14863,2.0
feature14864,2.0
feature14865,3.0
feature14866,32.0
feature14867,334.0
feature14868,11.0
feature14869,2.0
feature14870,2.0
feature14871,25.0
feature14872,2.0
feature14873,8.0
feature14874,9.0
feature14875,281.0
feature14876,4.0
feature14877,38.0
feature14878,12.0
feature14879,10.0
feature14880,6.0
feature14881,6.0
feature14882,10.0
feature14883,11.0
feature14884,184.0
feature14885,24.0
feature14886,39.0
feature14887,6.0
feature14888,2.0
feature14889,5.0
feature14890,98.0
feature14891,5.0
feature14892,4.0
feature14893,4.0
feature14894,68.0
feature14895,3.0
feature14896,4.0
feature14897,6.0
feature14898,19.0
feature14899,4.0
feature14900,46.0
feature14901,19.0
feature14902,55.0
feature14903,5.0
feature14904,9.0
feature14905,4.0
feature14906,10.0
feature14907,38.0
feature14908,3.0
feature14909,5.0
feature14910,4.0
feature14911,4.0
feature14912,38.0
feature14913,5.0
feature14914,2.0
feature14915,28.0
feature14916,21.0
feature14917,18.0
feature14918,2.0
feature14919,3.0
feature14920,165.0
feature14921,78.0
feature14922,3.0
feature14923,29.0
feature14924,4.0
feature14925,2.0
feature14926,4.0
feature14927,10.0
feature14928,4.0
feature14929,4.0
feature14930,6.0
feature14931,10.0
feature14932,11.0
feature14933,10.0
feature14934,3.0
feature14935,25.0
feature14936,2.0
feature14937,2.0
feature14938,5.0
feature14939,8.0
feature14940,19.0
feature14941,5.0
feature14942,2.0
feature14943,7.0
feature14944,38.0
feature14945,2.0
feature14946,2.0
feature14947,11.0
feature14948,6.0
feature14949,44.0
feature14950,6.0
feature14951,2.0
feature14952,7.0
feature14953,8.0
feature14954,9.0
feature14955,15.0
feature14956,5.0
feature14957,6.0
feature14958,7.0
feature14959,3.0
feature14960,2.0
feature14961,4.0
feature14962,9.0
feature14963,2.0
feature14964,8.0
feature14965,2.0
feature14966,6.0
feature14967,4.0
feature14968,44.0
feature14969,46.0
feature14970,2.0
feature14971,3.0
feature14972,4.0
feature14973,7.0
feature14974,3.0
feature14975,18.0
feature14976,64.0
feature14977,185.0
feature14978,9.0
feature14979,15.0
feature14980,2.0
feature14981,9.0
feature14982,6.0
feature14983,8.0
feature14984,7.0
feature14985,10.0
feature14986,2.0
feature14987,86.0
feature14988,474.0
feature14989,2.0
feature14990,9.0
feature14991,7.0
feature14992,4.0
feature14993,1122.0
feature14994,12.0
feature14995,51.0
feature14996,41.0
feature14997,32.0
feature14998,9.0
feature14999,2.0
feature15000,58.0
feature15001,5.0
feature15002,18.0
feature15003,7.0
feature15004,46.0
feature15005,30.0
feature15006,3.0
feature15007,36.0
feature15008,6.0
feature15009,2.0
feature15010,2.0
feature15011,4.0
feature15012,96.0
feature15013,7.0
feature15014,4.0
feature15015,4.0
feature15016,18.0
feature15017,17.0
feature15018,19.0
feature15019,2.0
feature15020,2.0
feature15021,888.0
feature15022,176.0
feature15023,5.0
feature15024,9.0
feature15025,50.0
feature15026,38.0
feature15027,24.0
feature15028,10.0
feature15029,7.0
feature15030,38.0
feature15031,138.0
feature15032,3.0
feature15033,4.0
feature15034,8.0
feature15035,4.0
feature15036,6.0
feature15037,5.0
feature15038,2.0
